session_id,session_date,variant,device,channel,route_type,flight_selected,checkout_started,booking_completed,booking_revenue
S018537,2026-05-06,Control,Desktop,Direct,International,1,1,1,190.73
S018538,2026-05-25,Treatment,Desktop,Organic Search,Caribbean,0,0,0,0
S018539,2026-05-24,Control,Mobile,Paid Search,Domestic,0,0,0,0
S018540,2026-05-07,Treatment,Desktop,Email,Domestic,1,0,0,0
S018541,2026-05-06,Control,Mobile,Paid Search,International,1,0,0,0
S018542,2026-05-03,Treatment,Desktop,Email,Domestic,1,0,0,0
S018543,2026-05-25,Control,Mobile,Organic Search,Domestic,1,0,0,0
S018544,2026-05-21,Treatment,Desktop,Paid Search,Domestic,1,1,0,0
S018545,2026-05-28,Control,Tablet,Organic Search,Caribbean,0,0,0,0
S018546,2026-05-14,Treatment,Mobile,Email,Domestic,0,0,0,0
S018547,2026-05-10,Control,Mobile,Organic Search,Caribbean,0,0,0,0
S018548,2026-05-24,Treatment,Desktop,Direct,Caribbean,1,0,0,0
S018549,2026-05-07,Control,Desktop,Direct,International,1,1,0,0
S018550,2026-05-10,Treatment,Mobile,Direct,Caribbean,1,0,0,0
S018551,2026-05-02,Control,Mobile,Direct,Domestic,1,1,1,396.69
S018552,2026-05-05,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018553,2026-05-02,Control,Desktop,Paid Search,Domestic,0,0,0,0
S018554,2026-05-01,Treatment,Desktop,Direct,Domestic,1,1,1,340.23
S018555,2026-05-07,Control,Mobile,Organic Search,Caribbean,0,0,0,0
S018556,2026-05-28,Treatment,Desktop,Direct,Domestic,0,0,0,0
S018557,2026-05-18,Control,Mobile,Direct,Domestic,0,0,0,0
S018558,2026-05-06,Treatment,Mobile,Paid Search,Caribbean,0,0,0,0
S018559,2026-05-15,Control,Mobile,Paid Search,Domestic,1,0,0,0
S018560,2026-05-24,Treatment,Mobile,Direct,Caribbean,0,0,0,0
S018561,2026-05-19,Control,Mobile,Paid Search,Domestic,0,0,0,0
S018562,2026-05-19,Treatment,Mobile,Direct,Domestic,1,0,0,0
S018563,2026-05-24,Control,Desktop,Direct,Domestic,1,1,1,455.26
S018564,2026-05-03,Treatment,Mobile,Direct,Domestic,1,1,0,0
S018565,2026-05-23,Control,Mobile,Organic Search,Domestic,0,0,0,0
S018566,2026-05-23,Treatment,Mobile,Direct,Caribbean,1,1,1,180.01
S018567,2026-05-04,Control,Mobile,Organic Search,Domestic,0,0,0,0
S018568,2026-05-01,Treatment,Mobile,Organic Search,Domestic,1,0,0,0
S018569,2026-05-18,Control,Mobile,Direct,Domestic,1,0,0,0
S018570,2026-05-12,Treatment,Mobile,Direct,Domestic,1,1,0,0
S018571,2026-05-24,Control,Tablet,Organic Search,Domestic,0,0,0,0
S018572,2026-05-07,Treatment,Mobile,Organic Search,Domestic,1,1,0,0
S018573,2026-05-06,Control,Mobile,Direct,Domestic,0,0,0,0
S018574,2026-05-16,Treatment,Desktop,Paid Search,Domestic,1,0,0,0
S018575,2026-05-04,Control,Mobile,Paid Search,Domestic,1,0,0,0
S018576,2026-05-16,Treatment,Mobile,Direct,International,1,1,0,0
S018577,2026-05-07,Control,Mobile,Organic Search,Caribbean,0,0,0,0
S018578,2026-05-22,Treatment,Desktop,Organic Search,Domestic,0,0,0,0
S018579,2026-05-11,Control,Mobile,Paid Search,Domestic,1,1,0,0
S018580,2026-05-18,Treatment,Mobile,Organic Search,Domestic,1,1,1,279.01
S018581,2026-05-02,Control,Desktop,Email,Domestic,1,1,1,348.45
S018582,2026-05-07,Treatment,Desktop,Organic Search,Domestic,1,1,1,458.37
S018583,2026-05-23,Control,Desktop,Organic Search,International,1,1,0,0
S018584,2026-05-06,Treatment,Mobile,Organic Search,International,1,1,1,450.65
S018585,2026-05-13,Control,Mobile,Direct,Domestic,0,0,0,0
S018586,2026-05-08,Treatment,Desktop,Direct,Domestic,1,1,1,383.92
S018587,2026-05-14,Control,Desktop,Paid Search,Caribbean,0,0,0,0
S018588,2026-05-09,Treatment,Mobile,Direct,Caribbean,1,1,1,349.86
S018589,2026-05-06,Control,Tablet,Organic Search,Domestic,0,0,0,0
S018590,2026-05-26,Treatment,Mobile,Direct,International,1,0,0,0
S018591,2026-05-24,Control,Mobile,Organic Search,Caribbean,1,1,0,0
S018592,2026-05-07,Treatment,Desktop,Direct,Domestic,1,1,1,274.71
S018593,2026-05-10,Control,Desktop,Organic Search,Caribbean,0,0,0,0
S018594,2026-05-19,Treatment,Tablet,Direct,International,1,1,0,0
S018595,2026-05-21,Control,Desktop,Direct,Domestic,1,0,0,0
S018596,2026-05-15,Treatment,Mobile,Organic Search,Domestic,1,1,1,442.96
S018597,2026-05-02,Control,Mobile,Direct,Domestic,0,0,0,0
S018598,2026-05-28,Treatment,Mobile,Organic Search,International,0,0,0,0
S018599,2026-05-01,Control,Mobile,Email,Domestic,1,1,0,0
S018600,2026-05-02,Treatment,Mobile,Paid Search,Domestic,1,0,0,0
S018601,2026-05-03,Control,Desktop,Organic Search,Domestic,1,1,1,434.13
S018602,2026-05-07,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018603,2026-05-04,Control,Mobile,Direct,International,1,0,0,0
S018604,2026-05-24,Treatment,Mobile,Direct,International,0,0,0,0
S018605,2026-05-02,Control,Desktop,Paid Search,Caribbean,1,0,0,0
S018606,2026-05-25,Treatment,Mobile,Organic Search,Caribbean,1,1,0,0
S018607,2026-05-15,Control,Desktop,Organic Search,Domestic,0,0,0,0
S018608,2026-05-12,Treatment,Mobile,Organic Search,Domestic,1,0,0,0
S018609,2026-05-13,Control,Desktop,Organic Search,Caribbean,0,0,0,0
S018610,2026-05-07,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S018611,2026-05-17,Control,Mobile,Organic Search,Domestic,0,0,0,0
S018612,2026-05-17,Treatment,Desktop,Email,Caribbean,0,0,0,0
S018613,2026-05-22,Control,Desktop,Organic Search,Domestic,1,0,0,0
S018614,2026-05-27,Treatment,Desktop,Direct,Domestic,0,0,0,0
S018615,2026-05-06,Control,Tablet,Paid Search,Domestic,1,0,0,0
S018616,2026-05-14,Treatment,Mobile,Organic Search,Domestic,1,1,0,0
S018617,2026-05-11,Control,Mobile,Organic Search,Domestic,1,0,0,0
S018618,2026-05-13,Treatment,Desktop,Direct,Domestic,1,1,0,0
S018619,2026-05-24,Control,Mobile,Paid Search,Domestic,0,0,0,0
S018620,2026-05-18,Treatment,Desktop,Direct,Domestic,1,1,0,0
S018621,2026-05-08,Control,Mobile,Organic Search,Domestic,0,0,0,0
S018622,2026-05-14,Treatment,Mobile,Direct,Domestic,1,0,0,0
S018623,2026-05-25,Control,Mobile,Paid Search,Domestic,0,0,0,0
S018624,2026-05-06,Treatment,Mobile,Direct,Caribbean,0,0,0,0
S018625,2026-05-14,Control,Desktop,Direct,Domestic,0,0,0,0
S018626,2026-05-11,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S018627,2026-05-03,Control,Desktop,Direct,Caribbean,0,0,0,0
S018628,2026-05-08,Treatment,Mobile,Organic Search,Caribbean,0,0,0,0
S018629,2026-05-25,Control,Desktop,Direct,Domestic,1,1,0,0
S018630,2026-05-04,Treatment,Mobile,Direct,Domestic,1,0,0,0
S018631,2026-05-14,Control,Desktop,Organic Search,International,0,0,0,0
S018632,2026-05-15,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018633,2026-05-01,Control,Desktop,Direct,Domestic,0,0,0,0
S018634,2026-05-26,Treatment,Mobile,Direct,Caribbean,1,1,0,0
S018635,2026-05-13,Control,Desktop,Direct,Domestic,0,0,0,0
S018636,2026-05-14,Treatment,Desktop,Email,International,0,0,0,0
S018637,2026-05-27,Control,Mobile,Direct,Domestic,0,0,0,0
S018638,2026-05-03,Treatment,Desktop,Paid Search,Domestic,0,0,0,0
S018639,2026-05-15,Control,Mobile,Email,Domestic,1,1,0,0
S018640,2026-05-20,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S018641,2026-05-27,Control,Mobile,Paid Search,Domestic,0,0,0,0
S018642,2026-05-26,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018643,2026-05-08,Control,Desktop,Organic Search,Domestic,0,0,0,0
S018644,2026-05-09,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S018645,2026-05-23,Control,Desktop,Direct,Domestic,1,0,0,0
S018646,2026-05-03,Treatment,Mobile,Direct,Domestic,1,0,0,0
S018647,2026-05-25,Control,Mobile,Organic Search,Domestic,0,0,0,0
S018648,2026-05-27,Treatment,Desktop,Direct,Domestic,1,0,0,0
S018649,2026-05-03,Control,Desktop,Paid Search,International,1,1,1,226.56
S018650,2026-05-03,Treatment,Mobile,Email,International,1,1,0,0
S018651,2026-05-07,Control,Mobile,Organic Search,Caribbean,1,1,0,0
S018652,2026-05-07,Treatment,Mobile,Direct,Caribbean,0,0,0,0
S018653,2026-05-12,Control,Mobile,Direct,Domestic,0,0,0,0
S018654,2026-05-04,Treatment,Tablet,Paid Search,Domestic,0,0,0,0
S018655,2026-05-13,Control,Mobile,Email,Domestic,1,0,0,0
S018656,2026-05-11,Treatment,Desktop,Organic Search,Domestic,1,1,1,435.5
S018657,2026-05-10,Control,Mobile,Direct,Domestic,0,0,0,0
S018658,2026-05-06,Treatment,Desktop,Organic Search,Domestic,0,0,0,0
S018659,2026-05-27,Control,Mobile,Paid Search,Domestic,0,0,0,0
S018660,2026-05-20,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S018661,2026-05-23,Control,Desktop,Direct,Domestic,1,1,0,0
S018662,2026-05-03,Treatment,Desktop,Direct,Domestic,0,0,0,0
S018663,2026-05-01,Control,Desktop,Email,International,1,1,0,0
S018664,2026-05-16,Treatment,Mobile,Email,Domestic,1,1,0,0
S018665,2026-05-22,Control,Desktop,Organic Search,Caribbean,1,1,1,243.25
S018666,2026-05-05,Treatment,Mobile,Organic Search,Caribbean,0,0,0,0
S018667,2026-05-14,Control,Mobile,Direct,Domestic,0,0,0,0
S018668,2026-05-05,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018669,2026-05-22,Control,Mobile,Paid Search,Domestic,0,0,0,0
S018670,2026-05-16,Treatment,Mobile,Direct,Domestic,1,0,0,0
S018671,2026-05-26,Control,Desktop,Direct,International,1,0,0,0
S018672,2026-05-04,Treatment,Desktop,Organic Search,Domestic,0,0,0,0
S018673,2026-05-22,Control,Desktop,Paid Search,International,0,0,0,0
S018674,2026-05-05,Treatment,Desktop,Direct,International,1,1,0,0
S018675,2026-05-03,Control,Desktop,Direct,Domestic,1,0,0,0
S018676,2026-05-04,Treatment,Mobile,Direct,Caribbean,0,0,0,0
S018677,2026-05-15,Control,Desktop,Paid Search,Domestic,0,0,0,0
S018678,2026-05-22,Treatment,Mobile,Organic Search,Domestic,1,1,0,0
S018679,2026-05-27,Control,Mobile,Paid Search,Domestic,1,1,0,0
S018680,2026-05-04,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S018681,2026-05-16,Control,Desktop,Direct,Domestic,1,1,0,0
S018682,2026-05-20,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018683,2026-05-13,Control,Mobile,Direct,Domestic,0,0,0,0
S018684,2026-05-25,Treatment,Mobile,Organic Search,Caribbean,0,0,0,0
S018685,2026-05-03,Control,Mobile,Direct,Caribbean,1,1,0,0
S018686,2026-05-17,Treatment,Mobile,Email,Caribbean,0,0,0,0
S018687,2026-05-20,Control,Mobile,Paid Search,Domestic,0,0,0,0
S018688,2026-05-23,Treatment,Mobile,Direct,Domestic,1,0,0,0
S018689,2026-05-16,Control,Desktop,Organic Search,Domestic,1,0,0,0
S018690,2026-05-12,Treatment,Mobile,Paid Search,Domestic,1,1,1,438.55
S018691,2026-05-11,Control,Desktop,Direct,International,0,0,0,0
S018692,2026-05-06,Treatment,Mobile,Organic Search,Domestic,1,1,0,0
S018693,2026-05-04,Control,Desktop,Paid Search,Domestic,1,1,0,0
S018694,2026-05-08,Treatment,Mobile,Paid Search,Domestic,1,1,0,0
S018695,2026-05-06,Control,Mobile,Direct,Domestic,1,0,0,0
S018696,2026-05-01,Treatment,Desktop,Paid Search,Domestic,1,1,0,0
S018697,2026-05-10,Control,Mobile,Paid Search,Domestic,1,1,0,0
S018698,2026-05-08,Treatment,Mobile,Direct,Caribbean,1,1,1,332.15
S018699,2026-05-19,Control,Mobile,Direct,Caribbean,1,1,0,0
S018700,2026-05-09,Treatment,Mobile,Paid Search,Caribbean,0,0,0,0
S018701,2026-05-25,Control,Mobile,Organic Search,Caribbean,1,0,0,0
S018702,2026-05-28,Treatment,Mobile,Organic Search,Domestic,1,1,1,351.5
S018703,2026-05-25,Control,Mobile,Direct,Domestic,1,1,0,0
S018704,2026-05-11,Treatment,Mobile,Direct,Domestic,1,1,0,0
S018705,2026-05-08,Control,Mobile,Direct,Domestic,0,0,0,0
S018706,2026-05-26,Treatment,Mobile,Direct,International,0,0,0,0
S018707,2026-05-17,Control,Mobile,Direct,Domestic,1,1,1,379.07
S018708,2026-05-24,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018709,2026-05-08,Control,Mobile,Direct,Caribbean,0,0,0,0
S018710,2026-05-23,Treatment,Mobile,Direct,Domestic,1,1,1,452.5
S018711,2026-05-18,Control,Desktop,Direct,Domestic,1,0,0,0
S018712,2026-05-18,Treatment,Mobile,Email,Caribbean,1,1,1,330.19
S018713,2026-05-15,Control,Desktop,Paid Search,Domestic,0,0,0,0
S018714,2026-05-17,Treatment,Mobile,Direct,Domestic,1,1,0,0
S018715,2026-05-09,Control,Mobile,Paid Search,Domestic,1,1,0,0
S018716,2026-05-20,Treatment,Mobile,Organic Search,Caribbean,1,0,0,0
S018717,2026-05-28,Control,Mobile,Direct,Domestic,0,0,0,0
S018718,2026-05-27,Treatment,Mobile,Email,Domestic,1,0,0,0
S018719,2026-05-27,Control,Desktop,Organic Search,Caribbean,1,0,0,0
S018720,2026-05-16,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S018721,2026-05-03,Control,Desktop,Direct,Domestic,0,0,0,0
S018722,2026-05-22,Treatment,Mobile,Organic Search,Caribbean,1,0,0,0
S018723,2026-05-28,Control,Mobile,Paid Search,Domestic,0,0,0,0
S018724,2026-05-13,Treatment,Mobile,Email,Domestic,0,0,0,0
S018725,2026-05-01,Control,Mobile,Direct,Caribbean,0,0,0,0
S018726,2026-05-03,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S018727,2026-05-03,Control,Desktop,Direct,Domestic,1,0,0,0
S018728,2026-05-16,Treatment,Desktop,Paid Search,Domestic,1,1,0,0
S018729,2026-05-01,Control,Desktop,Organic Search,Domestic,1,1,0,0
S018730,2026-05-22,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018731,2026-05-07,Control,Mobile,Paid Search,International,0,0,0,0
S018732,2026-05-24,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S018733,2026-05-02,Control,Mobile,Organic Search,Caribbean,0,0,0,0
S018734,2026-05-14,Treatment,Mobile,Organic Search,Domestic,1,0,0,0
S018735,2026-05-03,Control,Mobile,Direct,International,1,0,0,0
S018736,2026-05-05,Treatment,Desktop,Email,International,0,0,0,0
S018737,2026-05-07,Control,Desktop,Paid Search,Domestic,0,0,0,0
S018738,2026-05-14,Treatment,Mobile,Paid Search,Caribbean,1,1,0,0
S018739,2026-05-01,Control,Mobile,Direct,Domestic,1,0,0,0
S018740,2026-05-24,Treatment,Mobile,Email,Caribbean,1,1,0,0
S018741,2026-05-04,Control,Desktop,Organic Search,Domestic,1,1,0,0
S018742,2026-05-11,Treatment,Desktop,Email,Domestic,1,0,0,0
S018743,2026-05-17,Control,Mobile,Paid Search,Domestic,1,1,0,0
S018744,2026-05-17,Treatment,Mobile,Organic Search,Domestic,1,1,0,0
S018745,2026-05-02,Control,Desktop,Direct,International,0,0,0,0
S018746,2026-05-19,Treatment,Desktop,Direct,Caribbean,0,0,0,0
S018747,2026-05-12,Control,Desktop,Organic Search,Domestic,0,0,0,0
S018748,2026-05-05,Treatment,Mobile,Email,Domestic,1,1,0,0
S018749,2026-05-09,Control,Desktop,Organic Search,Caribbean,1,0,0,0
S018750,2026-05-17,Treatment,Mobile,Direct,Caribbean,0,0,0,0
S018751,2026-05-19,Control,Mobile,Organic Search,Domestic,0,0,0,0
S018752,2026-05-18,Treatment,Desktop,Organic Search,International,1,0,0,0
S018753,2026-05-05,Control,Desktop,Email,Domestic,0,0,0,0
S018754,2026-05-27,Treatment,Mobile,Paid Search,International,0,0,0,0
S018755,2026-05-28,Control,Desktop,Direct,Domestic,1,0,0,0
S018756,2026-05-01,Treatment,Desktop,Direct,Domestic,1,0,0,0
S018757,2026-05-20,Control,Mobile,Organic Search,Domestic,1,1,0,0
S018758,2026-05-16,Treatment,Mobile,Direct,Caribbean,1,0,0,0
S018759,2026-05-09,Control,Mobile,Direct,Caribbean,1,1,0,0
S018760,2026-05-07,Treatment,Mobile,Organic Search,Domestic,1,0,0,0
S018761,2026-05-03,Control,Mobile,Paid Search,Domestic,1,0,0,0
S018762,2026-05-28,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S018763,2026-05-02,Control,Mobile,Organic Search,Caribbean,1,1,0,0
S018764,2026-05-13,Treatment,Mobile,Direct,Domestic,1,1,0,0
S018765,2026-05-10,Control,Mobile,Organic Search,Domestic,0,0,0,0
S018766,2026-05-18,Treatment,Mobile,Organic Search,Domestic,1,1,0,0
S018767,2026-05-10,Control,Mobile,Organic Search,Domestic,0,0,0,0
S018768,2026-05-25,Treatment,Mobile,Email,Domestic,1,0,0,0
S018769,2026-05-26,Control,Desktop,Organic Search,Domestic,1,1,0,0
S018770,2026-05-27,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018771,2026-05-14,Control,Desktop,Email,Domestic,1,0,0,0
S018772,2026-05-10,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S018773,2026-05-16,Control,Desktop,Email,Domestic,0,0,0,0
S018774,2026-05-27,Treatment,Mobile,Direct,Caribbean,1,0,0,0
S018775,2026-05-23,Control,Desktop,Email,Caribbean,0,0,0,0
S018776,2026-05-18,Treatment,Desktop,Paid Search,International,0,0,0,0
S018777,2026-05-06,Control,Desktop,Direct,Domestic,1,1,0,0
S018778,2026-05-15,Treatment,Mobile,Direct,Caribbean,1,0,0,0
S018779,2026-05-24,Control,Desktop,Direct,Caribbean,1,0,0,0
S018780,2026-05-06,Treatment,Mobile,Paid Search,Domestic,1,0,0,0
S018781,2026-05-13,Control,Mobile,Direct,Domestic,1,1,0,0
S018782,2026-05-17,Treatment,Mobile,Organic Search,Caribbean,1,0,0,0
S018783,2026-05-21,Control,Mobile,Organic Search,Domestic,1,0,0,0
S018784,2026-05-28,Treatment,Mobile,Direct,Domestic,1,1,0,0
S018785,2026-05-21,Control,Desktop,Organic Search,Domestic,1,1,1,172.2
S018786,2026-05-12,Treatment,Mobile,Email,Domestic,0,0,0,0
S018787,2026-05-21,Control,Mobile,Paid Search,Domestic,1,1,0,0
S018788,2026-05-26,Treatment,Desktop,Direct,Caribbean,1,1,0,0
S018789,2026-05-24,Control,Mobile,Direct,Domestic,1,0,0,0
S018790,2026-05-16,Treatment,Desktop,Direct,Domestic,0,0,0,0
S018791,2026-05-28,Control,Desktop,Paid Search,Domestic,0,0,0,0
S018792,2026-05-26,Treatment,Mobile,Direct,Domestic,1,0,0,0
S018793,2026-05-19,Control,Mobile,Email,Domestic,1,1,0,0
S018794,2026-05-27,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018795,2026-05-03,Control,Desktop,Direct,Caribbean,1,1,0,0
S018796,2026-05-05,Treatment,Tablet,Direct,Domestic,1,1,0,0
S018797,2026-05-24,Control,Mobile,Organic Search,Caribbean,1,1,0,0
S018798,2026-05-16,Treatment,Mobile,Email,Domestic,1,1,0,0
S018799,2026-05-09,Control,Mobile,Direct,International,1,1,0,0
S018800,2026-05-21,Treatment,Mobile,Paid Search,Caribbean,0,0,0,0
S018801,2026-05-07,Control,Mobile,Paid Search,Caribbean,1,1,0,0
S018802,2026-05-01,Treatment,Tablet,Paid Search,Domestic,1,1,0,0
S018803,2026-05-13,Control,Mobile,Paid Search,Domestic,1,0,0,0
S018804,2026-05-10,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018805,2026-05-14,Control,Desktop,Direct,Domestic,1,0,0,0
S018806,2026-05-26,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018807,2026-05-04,Control,Mobile,Direct,Caribbean,1,0,0,0
S018808,2026-05-16,Treatment,Mobile,Direct,Domestic,0,0,0,0
S018809,2026-05-13,Control,Mobile,Organic Search,Domestic,1,1,1,325.27
S018810,2026-05-19,Treatment,Tablet,Paid Search,Domestic,0,0,0,0
S018811,2026-05-08,Control,Mobile,Direct,Caribbean,0,0,0,0
S018812,2026-05-17,Treatment,Mobile,Direct,Domestic,1,0,0,0
S018813,2026-05-28,Control,Desktop,Direct,Domestic,1,1,0,0
S018814,2026-05-16,Treatment,Mobile,Direct,Caribbean,1,1,0,0
S018815,2026-05-12,Control,Desktop,Direct,Caribbean,0,0,0,0
S018816,2026-05-10,Treatment,Tablet,Organic Search,Domestic,0,0,0,0
S018817,2026-05-22,Control,Mobile,Direct,International,0,0,0,0
S018818,2026-05-22,Treatment,Mobile,Direct,Caribbean,1,0,0,0
S018819,2026-05-15,Control,Mobile,Organic Search,Domestic,0,0,0,0
S018820,2026-05-03,Treatment,Tablet,Direct,Domestic,1,1,0,0
S018821,2026-05-06,Control,Mobile,Direct,Caribbean,1,0,0,0
S018822,2026-05-14,Treatment,Mobile,Direct,Domestic,1,1,0,0
S018823,2026-05-04,Control,Mobile,Paid Search,Domestic,1,1,0,0
S018824,2026-05-26,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S018825,2026-05-20,Control,Desktop,Direct,Caribbean,1,0,0,0
S018826,2026-05-14,Treatment,Desktop,Organic Search,Caribbean,0,0,0,0
S018827,2026-05-15,Control,Desktop,Direct,Domestic,1,0,0,0
S018828,2026-05-12,Treatment,Mobile,Direct,Domestic,1,1,0,0
S018829,2026-05-05,Control,Desktop,Direct,Domestic,1,0,0,0
S018830,2026-05-22,Treatment,Desktop,Organic Search,Domestic,1,0,0,0
S018831,2026-05-22,Control,Desktop,Direct,Caribbean,0,0,0,0
S018832,2026-05-06,Treatment,Mobile,Paid Search,Domestic,0,0,0,0
S018833,2026-05-23,Control,Desktop,Paid Search,Domestic,0,0,0,0
S018834,2026-05-10,Treatment,Desktop,Paid Search,Domestic,0,0,0,0
S018835,2026-05-12,Control,Desktop,Direct,Domestic,0,0,0,0
S018836,2026-05-23,Treatment,Desktop,Email,International,1,1,0,0
S018837,2026-05-04,Control,Desktop,Direct,Caribbean,1,0,0,0
S018838,2026-05-19,Treatment,Mobile,Organic Search,Domestic,1,1,1,150.51
S018839,2026-05-26,Control,Mobile,Organic Search,Domestic,0,0,0,0
S018840,2026-05-23,Treatment,Desktop,Paid Search,Domestic,1,1,0,0
S018841,2026-05-04,Control,Mobile,Paid Search,Domestic,1,0,0,0
S018842,2026-05-26,Treatment,Tablet,Paid Search,Domestic,0,0,0,0
S018843,2026-05-11,Control,Desktop,Direct,Caribbean,1,1,0,0
S018844,2026-05-04,Treatment,Desktop,Organic Search,Domestic,1,1,0,0
S018845,2026-05-07,Control,Desktop,Email,Domestic,0,0,0,0
S018846,2026-05-26,Treatment,Desktop,Direct,Domestic,1,1,0,0
S018847,2026-05-07,Control,Desktop,Paid Search,Domestic,1,1,0,0
S018848,2026-05-22,Treatment,Mobile,Organic Search,Domestic,1,1,0,0
S018849,2026-05-07,Control,Mobile,Organic Search,Domestic,0,0,0,0
S018850,2026-05-20,Treatment,Tablet,Organic Search,Domestic,1,1,0,0
S018851,2026-05-17,Control,Mobile,Organic Search,Caribbean,0,0,0,0
S018852,2026-05-23,Treatment,Desktop,Organic Search,Domestic,1,0,0,0
S018853,2026-05-05,Control,Desktop,Direct,Domestic,1,1,0,0
S018854,2026-05-14,Treatment,Mobile,Paid Search,International,0,0,0,0
S018855,2026-05-15,Control,Mobile,Organic Search,Caribbean,0,0,0,0
S018856,2026-05-16,Treatment,Mobile,Email,Domestic,1,1,0,0
S018857,2026-05-14,Control,Mobile,Organic Search,Domestic,0,0,0,0
S018858,2026-05-27,Treatment,Mobile,Direct,Domestic,1,1,0,0
S018859,2026-05-03,Control,Desktop,Paid Search,Domestic,1,0,0,0
S018860,2026-05-18,Treatment,Desktop,Organic Search,Domestic,0,0,0,0
S018861,2026-05-10,Control,Mobile,Organic Search,Domestic,1,0,0,0
S018862,2026-05-14,Treatment,Mobile,Organic Search,Domestic,0,0,0,0
S018863,2026-05-12,Control,Mobile,Direct,Caribbean,1,1,0,0
S018864,2026-05-12,Treatment,Mobile,Direct,Domestic,1,0,0,0
S018865,2026-05-12,Control,Mobile,Paid Search,Domestic,1,1,0,0
